Strategy,Trial,Outcome,Turns,Conflicts,Avg_Wait_Time,Fairness_Index,PacmanA_Score,PacmanB_Score,PacmanC_Score
ALTERNATING_OFFER,177,LOSS,915,1,0.3333333333333333,0.3333333333333333,110,390,540
ALTERNATING_OFFER,178,WIN,204,1,0.3333333333333333,0.3333333333333333,1060,350,470
ALTERNATING_OFFER,179,WIN,350,2,0.3333333333333333,0.3333333333333333,480,700,680
ALTERNATING_OFFER,180,LOSS,968,1,0.3333333333333333,0.3333333333333333,500,640,740
ALTERNATING_OFFER,181,WIN,770,18,6,0.5567010309278351,720,520,650
ALTERNATING_OFFER,182,WIN,656,3,0.6666666666666666,0.6666666666666666,400,1120,320
ALTERNATING_OFFER,183,WIN,302,45,15,0.34847702632937533,710,540,650
ALTERNATING_OFFER,184,WIN,315,22,7.333333333333333,0.5138004246284501,640,690,540
ALTERNATING_OFFER,185,WIN,151,1,0.3333333333333333,0.3333333333333333,470,330,1060
ALTERNATING_OFFER,186,LOSS,1061,27,9,0.4153846153846154,850,620,380
ALTERNATING_OFFER,187,WIN,422,2,0.6666666666666666,0.3333333333333333,1600,70,240
ALTERNATING_OFFER,188,LOSS,1000,3,1,0.6,230,780,820
ALTERNATING_OFFER,189,WIN,328,11,3,0.5294117647058824,970,340,540
ALTERNATING_OFFER,190,LOSS,1188,158,52,0.3984282907662082,370,780,660
ALTERNATING_OFFER,191,LOSS,907,90,28.666666666666668,0.6443631294650636,370,720,750
ALTERNATING_OFFER,192,LOSS,1405,3,1,0.3333333333333333,30,990,800
ALTERNATING_OFFER,193,WIN,260,1,0.3333333333333333,0.3333333333333333,550,640,680
ALTERNATING_OFFER,194,WIN,204,3,1,0.6,610,730,550
ALTERNATING_OFFER,195,WIN,609,15,4.666666666666667,0.6163522012578616,620,340,900
ALTERNATING_OFFER,196,WIN,432,52,17.333333333333332,0.4188351920693928,700,590,560
ALTERNATING_OFFER,197,WIN,290,3,0.6666666666666666,0.6666666666666666,290,1260,300
ALTERNATING_OFFER,198,WIN,906,2,0.3333333333333333,0.3333333333333333,620,490,720
ALTERNATING_OFFER,199,WIN,328,22,7.333333333333333,0.3650075414781297,470,980,420
ALTERNATING_OFFER,200,WIN,498,7,1,0.6,320,480,1020
ALTERNATING_OFFER,201,WIN,733,3,1,0.6,260,1120,500
ALTERNATING_OFFER,202,WIN,423,3,0.3333333333333333,0.3333333333333333,460,700,760
ALTERNATING_OFFER,203,LOSS,1085,3,1,0.3333333333333333,630,290,580
ALTERNATING_OFFER,204,WIN,623,7,1,0.3333333333333333,700,410,740
ALTERNATING_OFFER,205,WIN,399,3,1,0.6,690,350,850
ALTERNATING_OFFER,206,WIN,315,3,0.6666666666666666,0.6666666666666666,540,870,470
ALTERNATING_OFFER,207,WIN,288,9,3,0.4153846153846154,710,340,800
ALTERNATING_OFFER,208,LOSS,1245,4,1,0.3333333333333333,710,220,810
ALTERNATING_OFFER,209,LOSS,912,43,14.333333333333334,0.4195597912412072,1000,400,460
ALTERNATING_OFFER,210,WIN,685,3,0.6666666666666666,0.6666666666666666,680,440,720
ALTERNATING_OFFER,211,WIN,370,1,0.3333333333333333,0.3333333333333333,1170,340,350
ALTERNATING_OFFER,212,WIN,311,1,0.3333333333333333,0.3333333333333333,500,720,590
ALTERNATING_OFFER,213,WIN,952,4,1.3333333333333333,0.5333333333333333,480,890,500
ALTERNATING_OFFER,214,WIN,315,29,9.666666666666666,0.3571125265392781,610,800,450
ALTERNATING_OFFER,215,WIN,991,18,6,0.3724137931034483,270,1090,470
ALTERNATING_OFFER,216,LOSS,812,29,9.333333333333334,0.35799086757990867,130,240,1450
ALTERNATING_OFFER,217,LOSS,967,41,13.666666666666666,0.34998958983968353,210,490,1130
ALTERNATING_OFFER,218,WIN,176,10,3.3333333333333335,0.49019607843137253,630,860,340
ALTERNATING_OFFER,219,WIN,511,5,1,0.6,360,380,1130
ALTERNATING_OFFER,220,WIN,561,2,0.3333333333333333,0.3333333333333333,120,680,1070
ALTERNATING_OFFER,221,LOSS,991,5,1.3333333333333333,0.5333333333333333,250,880,750
ALTERNATING_OFFER,222,WIN,198,1,0.3333333333333333,0.3333333333333333,380,650,850
ALTERNATING_OFFER,223,WIN,390,44,14.333333333333334,0.383053656515434,850,460,570
ALTERNATING_OFFER,224,WIN,353,38,12.666666666666666,0.39005942733657484,790,720,360
ALTERNATING_OFFER,225,WIN,361,2,0.6666666666666666,0.6666666666666666,190,760,900
ALTERNATING_OFFER,226,WIN,360,6,0.6666666666666666,0.3333333333333333,550,180,1120
ALTERNATING_OFFER,227,LOSS,941,3,0.6666666666666666,0.6666666666666666,470,560,630
ALTERNATING_OFFER,228,WIN,337,1,0.3333333333333333,0.3333333333333333,880,400,590
ALTERNATING_OFFER,229,WIN,408,2,0.6666666666666666,0.3333333333333333,980,590,290
ALTERNATING_OFFER,230,LOSS,1138,9,2,0.3333333333333333,620,370,850
ALTERNATING_OFFER,231,WIN,1197,9,3,0.3333333333333333,550,240,1100
ALTERNATING_OFFER,232,LOSS,489,293,97.33333333333333,0.37694076038903623,550,560,430
ALTERNATING_OFFER,233,LOSS,1028,1,0.3333333333333333,0.3333333333333333,890,140,810
ALTERNATING_OFFER,234,LOSS,1034,1,0.3333333333333333,0.3333333333333333,330,410,990
ALTERNATING_OFFER,235,LOSS,927,24,8,0.5079365079365079,430,900,400
ALTERNATING_OFFER,236,LOSS,962,75,25,0.3423406974621143,540,440,440
ALTERNATING_OFFER,237,WIN,695,72,23.666666666666668,0.34285519961912536,480,680,690
ALTERNATING_OFFER,238,WIN,401,7,1.6666666666666667,0.49019607843137253,500,780,560
ALTERNATING_OFFER,239,LOSS,991,3,0.3333333333333333,0.3333333333333333,1020,500,320
ALTERNATING_OFFER,240,LOSS,942,55,17.666666666666668,0.4170749814402376,620,390,760
ALTERNATING_OFFER,241,WIN,888,16,5,0.3333333333333333,700,940,200
ALTERNATING_OFFER,242,WIN,267,8,2,0.46153846153846156,680,650,540
ALTERNATING_OFFER,243,WIN,298,56,18,0.46153846153846156,480,580,800
ALTERNATING_OFFER,244,WIN,782,11,3.6666666666666665,0.4745098039215686,660,640,550
ALTERNATING_OFFER,245,LOSS,1010,1,0.3333333333333333,0.3333333333333333,180,1090,480
ALTERNATING_OFFER,246,WIN,370,5,1.6666666666666667,0.6410256410256411,1100,620,140
ALTERNATING_OFFER,247,LOSS,1358,1,0,0,690,120,790
ALTERNATING_OFFER,248,LOSS,919,1,0.3333333333333333,0.3333333333333333,710,620,150
ALTERNATING_OFFER,249,LOSS,1288,1,0.3333333333333333,0.3333333333333333,370,320,1010
ALTERNATING_OFFER,250,WIN,342,23,7.666666666666667,0.6654088050314465,470,1150,220
ALTERNATING_OFFER,251,LOSS,1094,21,7,0.36658354114713215,440,1090,300
ALTERNATING_OFFER,252,WIN,557,27,8.666666666666666,0.3599574014909478,420,810,600
ALTERNATING_OFFER,253,WIN,238,13,4.333333333333333,0.3333333333333333,340,1180,340
ALTERNATING_OFFER,254,LOSS,1540,3,0.3333333333333333,0.3333333333333333,400,220,1210
ALTERNATING_OFFER,255,LOSS,1249,1,0.3333333333333333,0.3333333333333333,510,420,840
ALTERNATING_OFFER,256,LOSS,454,2,0.6666666666666666,0.6666666666666666,350,200,1040
ALTERNATING_OFFER,257,WIN,524,8,2.6666666666666665,0.4266666666666667,410,650,780
ALTERNATING_OFFER,258,LOSS,407,2,0.6666666666666666,0.6666666666666666,590,910,290
ALTERNATING_OFFER,259,LOSS,1081,2,0.6666666666666666,0.6666666666666666,840,270,740
ALTERNATING_OFFER,260,WIN,600,18,5.666666666666667,0.3748378728923476,790,740,330
ALTERNATING_OFFER,261,WIN,604,21,5.666666666666667,0.3748378728923476,370,480,1010
ALTERNATING_OFFER,262,WIN,572,1,0.3333333333333333,0.3333333333333333,650,870,330
ALTERNATING_OFFER,263,LOSS,1270,390,130,0.3350471180661107,170,950,760
ALTERNATING_OFFER,264,LOSS,813,2,0.6666666666666666,0.6666666666666666,750,80,570
ALTERNATING_OFFER,265,WIN,495,1,0.3333333333333333,0.3333333333333333,50,920,890
ALTERNATING_OFFER,266,LOSS,569,1,0.3333333333333333,0.3333333333333333,690,210,690
ALTERNATING_OFFER,267,WIN,1092,2,0.3333333333333333,0.3333333333333333,580,1060,230
ALTERNATING_OFFER,268,WIN,812,149,49.666666666666664,0.33783763219965,760,550,570
ALTERNATING_OFFER,269,WIN,342,12,4,0.39344262295081966,450,660,760
ALTERNATING_OFFER,270,LOSS,1029,39,11.333333333333334,0.4952870608397601,380,910,490
ALTERNATING_OFFER,271,WIN,503,12,4,0.39344262295081966,770,550,570
ALTERNATING_OFFER,272,WIN,190,6,1.6666666666666667,0.9259259259259259,360,1180,340
ALTERNATING_OFFER,273,WIN,348,3,1,0.3333333333333333,980,280,590
ALTERNATING_OFFER,274,LOSS,916,5,1.6666666666666667,0.49019607843137253,820,490,300
ALTERNATING_OFFER,275,WIN,842,1,0.3333333333333333,0.3333333333333333,190,1610,60
ALTERNATING_OFFER,276,WIN,644,1,0.3333333333333333,0.3333333333333333,960,610,320
ALTERNATING_OFFER,277,LOSS,951,2,0.6666666666666666,0.6666666666666666,300,510,1060
ALTERNATING_OFFER,278,WIN,207,2,0.6666666666666666,0.3333333333333333,1090,260,500
