Strategy,Trial,Outcome,Turns,Conflicts,Avg_Wait_Time,Fairness_Index,PacmanA_Score,PacmanB_Score,PacmanC_Score
Q_LEARNING,68,WIN,371,17,84,0.9842834557797824,660,810,410
Q_LEARNING,69,WIN,540,5,101,0.8744463811183816,880,290,700
Q_LEARNING,70,WIN,563,11,96,0.8759901146948863,120,840,920
Q_LEARNING,71,WIN,276,9,77.33333333333333,0.9743311248687593,780,780,300
Q_LEARNING,72,LOSS,636,2,130.33333333333334,0.6824283004129004,1040,290,440
Q_LEARNING,73,LOSS,532,41,127.33333333333333,0.9963402976922027,600,660,580
Q_LEARNING,74,WIN,312,11,82.33333333333333,0.976816049442016,460,560,810
Q_LEARNING,75,LOSS,572,5,112.66666666666667,0.91850779868146,690,550,610
Q_LEARNING,76,WIN,280,1,71,0.9904381426419543,650,500,670
Q_LEARNING,77,WIN,296,11,82,0.9910582686449838,830,470,550
Q_LEARNING,78,LOSS,673,39,149,0.9892171278349596,680,590,570
Q_LEARNING,79,WIN,351,8,98.66666666666667,0.9926358960415109,460,730,680
Q_LEARNING,80,LOSS,735,15,150.33333333333334,0.9194387563680088,370,940,560
Q_LEARNING,81,LOSS,410,10,110.66666666666667,0.9671317013249101,680,780,400
Q_LEARNING,82,LOSS,512,7,108,0.9836397368864901,640,750,350
Q_LEARNING,83,WIN,393,18,95.66666666666667,0.9938224683582486,850,490,480
Q_LEARNING,84,WIN,669,8,194.66666666666666,0.9987641956436433,380,670,820
Q_LEARNING,85,LOSS,673,6,143,0.9921080294331689,30,600,1180
Q_LEARNING,86,WIN,319,22,79,0.8975121039259862,650,360,870
Q_LEARNING,87,WIN,365,6,70.33333333333333,0.9519746830029722,910,340,630
Q_LEARNING,88,WIN,239,12,58.666666666666664,0.9687871395508851,480,900,500
Q_LEARNING,89,WIN,400,7,103.66666666666667,0.96954660732365,330,610,910
Q_LEARNING,90,WIN,519,15,131,0.9954753756018331,690,670,480
Q_LEARNING,91,WIN,313,3,71.66666666666667,0.9696264132737609,620,600,620
Q_LEARNING,92,LOSS,784,8,166.66666666666666,0.6575348230442284,770,330,570
Q_LEARNING,93,LOSS,442,52,123.33333333333333,0.9964480158383556,620,520,700
Q_LEARNING,94,LOSS,503,22,106.33333333333333,0.9222744863463752,530,550,780
Q_LEARNING,95,WIN,333,12,81.33333333333333,0.9994627988181574,1110,420,300
Q_LEARNING,96,LOSS,521,6,105.33333333333333,0.9673719290087577,290,600,970
Q_LEARNING,97,LOSS,508,41,122.33333333333333,0.969662282312117,310,950,550
Q_LEARNING,98,WIN,234,9,52.333333333333336,0.971312605902983,250,810,820
Q_LEARNING,99,WIN,390,10,71.33333333333333,0.9970825168735031,630,630,640
Q_LEARNING,100,LOSS,629,34,149,0.9967673865217976,320,680,830
Q_LEARNING,101,WIN,301,5,77.66666666666667,0.9816291474550222,710,530,590
Q_LEARNING,102,LOSS,771,19,150,0.893400746485957,590,570,690
Q_LEARNING,103,WIN,276,12,62.666666666666664,0.8566996315687415,810,400,640
Q_LEARNING,104,WIN,502,18,120.66666666666667,0.9986130797250545,450,710,670
Q_LEARNING,105,LOSS,711,15,149.66666666666666,0.8864426827069785,310,880,650
Q_LEARNING,106,WIN,853,36,194.33333333333334,0.9131130937509235,90,1070,690
Q_LEARNING,107,WIN,474,11,99.33333333333333,0.9700266526849303,180,1080,600
Q_LEARNING,108,LOSS,508,0,90.66666666666667,0.9648408972352635,300,250,1050
Q_LEARNING,109,WIN,300,13,67,0.9135743843701242,420,730,730
Q_LEARNING,110,LOSS,620,1,122.66666666666667,0.911872441284206,570,720,380
Q_LEARNING,111,WIN,340,8,81,0.9793024528583512,300,540,1040
Q_LEARNING,112,LOSS,518,2,66.66666666666667,0.8869966294128082,110,360,1240
Q_LEARNING,113,WIN,357,2,90.33333333333333,0.9568236596964367,200,170,1490
Q_LEARNING,114,WIN,366,3,107.33333333333333,0.9637850901654582,530,420,930
Q_LEARNING,115,WIN,324,9,86.66666666666667,0.934760363948118,720,580,540
Q_LEARNING,116,WIN,880,4,129.33333333333334,0.792503684986313,1260,70,560
Q_LEARNING,117,WIN,440,12,90,0.9587311607354218,400,750,740
Q_LEARNING,118,WIN,575,20,150.66666666666666,0.970187385436552,500,620,740
Q_LEARNING,119,LOSS,594,1,107.33333333333333,0.8368361581920903,720,950,160
Q_LEARNING,120,WIN,335,18,70,0.9947218838814454,720,560,570
Q_LEARNING,121,WIN,279,6,64,0.9936923823386705,620,800,470
Q_LEARNING,122,WIN,369,18,82.33333333333333,0.9799225814741643,320,390,1170
Q_LEARNING,123,WIN,541,3,120.33333333333333,0.9519082575508564,400,900,530
Q_LEARNING,124,WIN,424,0,100.66666666666667,0.9730917781618761,200,860,790
Q_LEARNING,125,WIN,480,20,96.66666666666667,0.9721644240995052,520,600,750
Q_LEARNING,126,WIN,246,24,57,0.9585013275641656,810,700,350
