Strategy,Trial,Outcome,Turns,Conflicts,Avg_Wait_Time,Fairness_Index,PacmanA_Score,PacmanB_Score,PacmanC_Score
PRIORITY_BASED,153,WIN,512,131,43.666666666666664,0.6349576349576349,330,790,710
PRIORITY_BASED,154,WIN,311,27,9,0.35893648449039883,310,870,680
PRIORITY_BASED,155,WIN,603,1,0.3333333333333333,0.3333333333333333,340,750,740
PRIORITY_BASED,156,WIN,346,2,0.3333333333333333,0.3333333333333333,140,760,950
PRIORITY_BASED,157,LOSS,1586,7,2.3333333333333335,0.3333333333333333,1100,290,450
PRIORITY_BASED,158,LOSS,1031,17,5.333333333333333,0.6564102564102564,560,820,420
PRIORITY_BASED,159,LOSS,1117,35,11.333333333333334,0.42344322344322344,590,740,350
PRIORITY_BASED,160,WIN,332,13,4.333333333333333,0.38850574712643676,390,230,1230
PRIORITY_BASED,161,WIN,813,3,1,0.6,700,590,610
PRIORITY_BASED,162,LOSS,934,38,12.333333333333334,0.5725637808448348,290,300,530
PRIORITY_BASED,163,LOSS,697,72,24,0.3622641509433962,430,410,710
PRIORITY_BASED,164,LOSS,1054,13,4.333333333333333,0.38850574712643676,100,730,1020
PRIORITY_BASED,165,LOSS,960,74,24.666666666666668,0.3424640400250156,520,770,560
PRIORITY_BASED,166,LOSS,875,43,14.333333333333334,0.34919735599622287,400,1020,330
PRIORITY_BASED,167,LOSS,437,1,0.3333333333333333,0.3333333333333333,110,1110,330
PRIORITY_BASED,168,LOSS,851,1,0.3333333333333333,0.3333333333333333,70,1000,740
PRIORITY_BASED,169,WIN,625,125,41.666666666666664,0.35549336791572816,930,360,570
PRIORITY_BASED,170,LOSS,1186,62,20.666666666666668,0.35572829909309645,700,360,770
PRIORITY_BASED,171,LOSS,986,4,0.3333333333333333,0.3333333333333333,160,630,900
PRIORITY_BASED,172,WIN,855,95,31.666666666666668,0.34042472935762513,680,390,750
PRIORITY_BASED,173,LOSS,944,25,8,0.5485714285714286,770,810,260
PRIORITY_BASED,174,WIN,158,4,1,0.6,630,850,400
PRIORITY_BASED,175,LOSS,882,5,1.6666666666666667,0.49019607843137253,630,550,560
PRIORITY_BASED,176,LOSS,1067,137,45.666666666666664,0.33823502910381864,440,610,650
PRIORITY_BASED,177,WIN,390,18,6,0.3724137931034483,250,820,820
PRIORITY_BASED,178,LOSS,446,73,24.333333333333332,0.3425908068145291,380,540,850
PRIORITY_BASED,179,LOSS,1693,164,54.333333333333336,0.3333333333333333,610,1170,40
PRIORITY_BASED,180,WIN,555,2,0.6666666666666666,0.6666666666666666,180,640,1040
PRIORITY_BASED,181,WIN,280,16,5.333333333333333,0.6274509803921569,940,440,490
PRIORITY_BASED,182,LOSS,372,1,0.3333333333333333,0.3333333333333333,170,150,960
PRIORITY_BASED,183,WIN,276,9,3,0.4153846153846154,330,430,1120
PRIORITY_BASED,184,WIN,731,21,7,0.36658354114713215,580,500,790
PRIORITY_BASED,185,WIN,265,1,0.3333333333333333,0.3333333333333333,680,780,380
PRIORITY_BASED,186,WIN,512,1,0.3333333333333333,0.3333333333333333,690,870,260
PRIORITY_BASED,187,WIN,853,161,53.666666666666664,0.4477088622899287,550,470,800
PRIORITY_BASED,188,WIN,163,19,6.333333333333333,0.37025641025641026,970,180,730
PRIORITY_BASED,189,LOSS,985,28,8.333333333333334,0.45587162654996355,600,620,510
PRIORITY_BASED,190,WIN,474,1,0.3333333333333333,0.3333333333333333,640,240,970
PRIORITY_BASED,191,LOSS,1295,7,2.3333333333333335,0.3333333333333333,780,750,320
PRIORITY_BASED,192,WIN,228,29,9.666666666666666,0.3824465666211915,820,480,530
PRIORITY_BASED,193,LOSS,705,44,14.666666666666666,0.3488288288288288,660,560,610
PRIORITY_BASED,194,WIN,391,6,1.6666666666666667,0.49019607843137253,840,390,620
PRIORITY_BASED,195,LOSS,1121,18,6,0.6352941176470588,520,190,1150
PRIORITY_BASED,196,LOSS,1311,15,5,0.5474452554744526,450,1050,200
PRIORITY_BASED,197,LOSS,909,1,0.3333333333333333,0.3333333333333333,340,700,830
PRIORITY_BASED,198,WIN,823,1,0.3333333333333333,0.3333333333333333,380,440,1030
PRIORITY_BASED,199,WIN,483,30,10,0.6550218340611353,710,980,230
PRIORITY_BASED,200,WIN,179,2,0.6666666666666666,0.6666666666666666,520,670,700
PRIORITY_BASED,201,WIN,865,3,1,0.6,710,110,1020
PRIORITY_BASED,202,WIN,589,9,3,0.3333333333333333,500,550,800
PRIORITY_BASED,203,WIN,1136,95,31.666666666666668,0.4560153605174069,930,670,250
PRIORITY_BASED,204,WIN,433,2,0.3333333333333333,0.3333333333333333,670,800,390
PRIORITY_BASED,205,WIN,281,15,5,0.38071065989847713,460,630,790
PRIORITY_BASED,206,WIN,619,36,12,0.6646153846153846,530,540,780
PRIORITY_BASED,207,WIN,322,53,17.666666666666668,0.48041730802120747,550,740,560
PRIORITY_BASED,208,WIN,538,2,0.3333333333333333,0.3333333333333333,1050,330,460
PRIORITY_BASED,209,WIN,204,12,3.6666666666666665,0.5525114155251142,400,580,890
